"","VESSEL","HAUL","YEAR","CRUISE","START_TIME","DURATION","DISTANCE_FISHED","NET_WIDTH","STRATUM","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","STATIONID","GEAR_DEPTH","BOTTOM_DEPTH","BOTTOM_TYPE","SURFACE_TEMPERATURE","GEAR_TEMPERATURE","CPUE_NOHA"
"164",1,55,1984,198402,"1984-06-21 17:00:00",0.5,2.741,16.44,31,56.32567,56.34617,-165.79167,-165.815,"E-04",95,95,0,8.2,1.2,0
"165",1,56,1982,198203,"1982-06-16 18:00:00",0.5,2.834,16.44,10,58.345,58.32,-165.91667,-165.92833,"K-04",46,46,0,4.4,1.2,0
"166",1,56,1983,198303,"1983-06-22 06:00:00",0.5,2.741,16.44,10,58.01583,57.99233,-165.89,-165.89817,"J-04",59,59,0,7.7,2.7,0
"167",1,56,1984,198402,"1984-06-22 06:00:00",0.5,2.834,16.374,31,56.6865,56.7115,-165.8555,-165.85483,"F-04",80,80,0,6.8,NA,0
"168",1,57,1982,198203,"1982-06-17 06:00:00",0.5,2.759,16.44,10,57.995,57.97,-165.9,-165.90333,"J-04",59,59,0,4.5,1,0
"169",1,57,1983,198303,"1983-06-22 10:00:00",0.5,2.685,16.454,31,57.67533,57.6515,-165.89533,-165.88683,"I-04",66,66,0,7.1,2.3,0
"170",1,57,1984,198402,"1984-06-22 14:00:00",0.5,2.759,16.055,31,56.998,56.97717,-165.84133,-165.81833,"G-04",75,75,0,6.1,NA,0
"171",1,58,1982,198203,"1982-06-17 08:00:00",0.5,2.778,16.684,31,57.67667,57.65167,-165.88833,-165.885,"I-04",66,66,0,5.1,0.2,0
"172",1,58,1983,198303,"1983-06-22 12:00:00",0.5,2.667,16.695,31,57.34617,57.3255,-165.88833,-165.86767,"H-04",70,70,0,8.9,2.4,0
"173",1,58,1984,198402,"1984-06-22 17:00:00",0.5,2.704,15.948,31,57.3425,57.31933,-165.87233,-165.8615,"H-04",71,71,0,7.2,NA,0
"174",1,59,1982,198203,"1982-06-17 11:00:00",0.5,2.537,16.695,31,57.34667,57.325,-165.87667,-165.86667,"H-04",71,71,0,5.5,0.8,0
"175",1,59,1983,198303,"1983-06-22 15:00:00",0.5,2.834,16.722,31,57.0155,56.996,-165.86717,-165.83817,"G-04",75,75,0,8.8,2,0
"176",1,59,1984,198402,"1984-06-23 06:00:00",0.5,2.871,15.688,31,57.6655,57.69067,-165.865,-165.8695,"I-04",68,68,0,5.9,1.9,0
"177",1,60,1982,198203,"1982-06-17 14:00:00",0.5,2.537,16.722,31,57.01167,56.99,-165.85833,-165.84833,"G-04",75,75,0,6.2,1.7,0
"178",1,60,1983,198303,"1983-06-23 06:00:00",0.5,2.908,16.722,31,56.68067,56.65683,-165.83283,-165.8465,"F-04",80,80,0,9.2,1.5,0
"179",1,60,1984,198402,"1984-06-23 09:00:00",0.5,2.722,15.4,10,57.98933,58.01033,-165.90083,-165.9235,"J-04",59,59,0,5.7,2.3,0
"180",1,61,1982,198203,"1982-06-17 17:00:00",0.5,2.797,16.908,31,56.67333,56.64833,-165.825,-165.83167,"F-04",80,80,0,7.7,2,0
"181",1,61,1983,198303,"1983-06-23 09:00:00",0.5,2.704,16.908,31,56.345,56.33167,-165.78617,-165.82633,"E-04",93,93,0,8.6,2.4,9.62395868766999
"182",1,61,1984,198402,"1984-06-23 12:00:00",0.5,2.797,14.591,10,58.32517,58.35133,-165.93867,-165.94717,"K-04",46,46,0,4.9,3.2,0
"183",1,62,1982,198203,"1982-06-18 06:00:00",0.5,2.871,16.933,31,56.33833,56.31333,-165.79833,-165.80167,"E-04",95,95,0,7.5,2.1,2.05699340423008
"184",1,62,1983,198303,"1983-06-23 12:00:00",0.5,2.797,17.084,31,56.01017,55.999,-165.8,-165.84417,"D-04",108,108,0,9.8,3.8,20.9115851046484
"185",1,62,1984,198402,"1984-06-23 14:00:00",0.5,2.815,13.648,10,58.663,58.68017,-165.9565,-165.992,"L-04",38,38,0,3.6,3.4,0
"186",1,63,1982,198203,"1982-06-18 09:00:00",0.5,2.834,17.077,31,56.00667,55.98167,-165.79167,-165.78167,"D-04",110,110,0,7.8,3.9,10.7446412444873
"187",1,63,1983,198303,"1983-06-23 15:00:00",0.5,2.963,17.097,50,55.68167,55.66767,-165.78467,-165.81783,"C-04",121,121,0,9.2,4.3,9.50812820928527
"188",1,63,1984,198402,"1984-06-24 06:00:00",0.5,2.5,12.499,20,58.99617,59.011,-165.91983,-165.95217,"M-04",33,33,0,4,4.5,0
"189",1,64,1982,198203,"1982-06-18 12:00:00",0.5,2.593,17.097,50,55.68167,55.66167,-165.80167,-165.80667,"C-04",121,121,0,7.8,3.9,4.73692890147168
"190",1,64,1983,198303,"1983-06-24 06:00:00",0.5,2.871,17.097,50,55.35333,55.33833,-165.78033,-165.812,"B-04",123,123,0,7.5,4.4,6.31551236315533
"191",1,64,1984,198402,"1984-06-24 09:00:00",0.5,2.797,12.747,20,59.31917,59.3435,-165.95917,-165.96633,"N-04",26,26,0,4.8,5,0
"192",1,65,1982,198203,"1982-06-18 16:00:00",0.5,2.648,17.207,50,55.34667,55.32833,-165.785,-165.80333,"B-04",123,123,0,7.9,3.9,12.7293097360608
"193",1,65,1983,198303,"1983-06-24 09:00:00",0.5,2.926,17.212,50,55.01,54.984,-165.77467,-165.77833,"A-04",134,134,0,7.7,4,16.0362564534303
"194",1,65,1984,198402,"1984-06-29 09:00:00",0.5,2.982,17.332,50,54.98133,55.0045,-166.946,-166.9305,"A-02",163,163,0,8,4.4,14.9773730677571
"195",1,66,1982,198203,"1982-06-18 18:00:00",0.5,2.519,17.225,50,55.00833,55.00167,-165.74,-165.77333,"A-04",132,132,0,7.7,4,22.3324504448341
"196",1,66,1983,198303,"1983-06-25 06:00:00",0.5,2.759,16.695,31,57.99733,58.00633,-167.18767,-167.145,"J-02",66,66,0,7.3,1.1,0
"197",1,66,1984,198402,"1984-06-29 11:00:00",0.5,2.5,17.097,50,55.32067,55.3415,-166.97883,-166.97933,"B-02",144,144,0,8.2,4.4,14.5480068273541
"198",1,67,1982,198203,"1982-06-19 06:00:00",0.5,2.593,17.411,50,55.00333,55.025,-166.94,-166.94833,"A-02",159,159,0,7.9,3.9,9.52450081482105
"199",1,67,1983,198303,"1983-06-25 10:00:00",0.5,2.722,16.695,31,57.67617,57.65333,-167.129,-167.14383,"I-02",71,71,0,7.5,1.5,0
"200",1,67,1984,198402,"1984-06-29 14:00:00",0.5,2.722,17.097,50,55.65667,55.68117,-166.9895,-166.99233,"C-02",137,137,0,9.3,4.7,14.9186730639656
"201",1,68,1982,198203,"1982-06-19 09:00:00",0.5,2.574,17.332,50,55.33,55.35167,-166.97167,-166.99333,"B-02",143,143,0,7.9,4,15.4664936571237
"202",1,68,1983,198303,"1983-06-25 13:00:00",0.5,2.871,16.695,31,57.348,57.32317,-167.12067,-167.1345,"H-02",73,73,0,8.4,2,0
"203",1,68,1984,198402,"1984-06-29 17:00:00",0.5,2.667,17.097,50,55.991,56.01817,-167.00867,-167.015,"D-02",137,137,0,8.7,4.1,11.4040842280221
"204",1,69,1982,198203,"1982-06-19 12:00:00",0.5,2.278,17.225,50,55.66333,55.685,-166.96833,-166.99167,"C-02",137,137,0,6.9,3.9,17.5847476524999
"205",1,69,1983,198303,"1983-06-25 15:00:00",0.5,2.63,16.722,31,57.01467,56.9985,-167.08067,-167.11317,"G-02",77,77,0,9.5,2.3,0
"206",1,69,1984,198402,"1984-06-30 06:00:00",0.5,2.667,16.933,50,56.32683,56.35117,-167.0265,-167.02167,"E-02",117,117,0,8.5,3.3,11.457126754672
"207",1,70,1982,198203,"1982-06-19 15:00:00",0.5,2.278,17.225,50,56.00667,55.99333,-167.025,-166.98833,"D-02",141,141,0,7.2,4,17.8395990677535
"208",1,70,1983,198303,"1983-06-26 06:00:00",0.5,2.759,16.933,31,56.6855,56.6665,-167.04867,-167.02117,"F-02",97,97,0,9.1,2.4,5.90776855939941
"209",1,70,1984,198402,"1984-06-30 09:00:00",0.5,2.667,16.542,31,56.6565,56.679,-167.06767,-167.08,"F-02",99,99,0,8.3,2.5,0
"210",1,71,1982,198203,"1982-06-19 19:00:00",0.5,2.685,17.097,50,56.32667,56.34833,-167.01333,-167.03667,"E-02",119,119,0,7.1,2.5,4.66611313755917
"211",1,71,1983,198303,"1983-06-26 09:00:00",0.5,2.741,17.084,50,56.34583,56.32283,-167.03483,-167.04683,"E-02",117,117,0,9.1,3.9,22.7937484651591
"212",1,71,1984,198402,"1984-06-30 12:00:00",0.5,2.741,16.055,31,56.98967,57.014,-167.09017,-167.09133,"G-02",77,77,0,8.1,1.2,0
"213",1,72,1982,198203,"1982-06-26 07:00:00",0.5,2.593,16.695,42,58.00633,57.98767,-168.44367,-168.41683,"J-18",73,73,0,5,2.2,0
"214",1,72,1983,198303,"1983-06-26 13:00:00",0.5,2.889,17.212,50,56.011,55.98383,-167.00433,-167.00933,"D-02",137,137,0,9.4,4,24.6352633624283
"215",1,72,1984,198402,"1984-06-30 14:00:00",0.5,2.722,15.992,31,57.319,57.343,-167.12067,-167.131,"H-02",73,73,0,7.2,1.2,0
"216",1,73,1982,198203,"1982-06-26 10:00:00",0.5,2.778,16.695,41,58.3255,58.35,-168.46967,-168.47017,"K-18",64,64,0,4.8,1.3,0
"217",1,73,1983,198303,"1983-06-26 15:00:00",0.5,2.852,17.212,50,55.6785,55.65367,-166.98917,-166.99867,"C-02",137,137,0,10,4.1,14.9389669861867
"218",1,73,1984,198402,"1984-06-30 17:00:00",0.5,2.685,15.843,31,57.65483,57.6785,-167.14083,-167.1525,"I-02",70,70,0,7.7,1.1,0
"219",1,74,1982,198203,"1982-06-26 13:00:00",0.5,2.593,16.44,20,58.65367,58.67667,-168.491,-168.49917,"L-18",57,57,0,3.3,2.7,0
"220",1,74,1983,198303,"1983-06-27 08:00:00",0.5,2.759,17.235,50,55.33267,55.34367,-166.96883,-167.00517,"B-02",143,143,0,9,4.2,10.4758198820101
"221",1,74,1984,198402,"1984-07-01 06:00:00",0.5,2.797,15.688,31,57.98817,58.01233,-167.165,-167.17617,"J-02",66,66,0,7.5,0.7,0
"222",1,75,1982,198203,"1982-06-26 16:00:00",0.5,2.722,16.418,20,58.984,59.0005,-168.523,-168.55767,"M-18",49,49,0,2.9,2.4,0
"223",1,75,1983,198303,"1983-06-27 12:00:00",0.5,2.834,17.32,50,55.0015,54.97983,-166.93333,-166.96133,"A-02",159,159,0,9,4.2,11.0881001342191
"224",1,75,1984,198402,"1984-07-01 09:00:00",0.5,2.889,15.349,20,58.32283,58.348,-167.18267,-167.17817,"K-02",55,55,0,6.7,2.3,0
"225",1,76,1982,198203,"1982-06-26 19:00:00",0.5,2.778,16.404,20,59.33483,59.34783,-168.553,-168.599,"N-18",44,44,0,2.9,2.2,0
"226",1,76,1983,198303,"1983-07-02 06:00:00",0.5,2.63,16.44,20,58.3175,58.3405,-167.183,-167.18483,"K-02",55,55,0,9.1,4.2,0
"227",1,76,1984,198402,"1984-07-01 11:00:00",0.5,2.834,14.591,20,58.65217,58.67733,-167.21617,-167.21217,"L-02",46,46,0,5.6,3.2,0
"228",1,77,1982,198203,"1982-06-27 07:00:00",0.5,2.593,16.055,20,59.661,59.68267,-168.62333,-168.64083,"O-18",40,40,0,2.7,2.2,0
"229",1,77,1983,198303,"1983-07-02 09:00:00",0.5,2.797,16.389,20,58.65433,58.66617,-167.21167,-167.25167,"L-02",46,46,0,6.9,4.3,0
"230",1,77,1984,198402,"1984-07-01 14:00:00",0.5,2.834,14.332,20,58.98683,59.01183,-167.23983,-167.23517,"M-02",42,42,0,5.8,3.6,0
"231",1,78,1982,198203,"1982-06-27 09:00:00",0.5,2.778,16.055,20,59.98867,60.01383,-168.65333,-168.65117,"P-18",37,37,0,3.1,2.3,0
"232",1,78,1983,198303,"1983-07-02 12:00:00",0.5,2.871,16.055,20,58.986,59.01117,-167.22867,-167.22467,"M-02",40,40,0,8.4,5.4,0
"233",1,78,1984,198402,"1984-07-01 17:00:00",0.5,2.834,13.334,20,59.32,59.345,-167.27667,-167.29117,"N-02",35,35,0,5.8,5.2,0
"234",1,79,1982,198203,"1982-06-27 12:00:00",0.5,2.797,16.055,20,60.3205,60.34583,-168.67417,-168.67633,"Q-18",38,38,0,3.4,2.9,0
"235",1,79,1983,198303,"1983-07-02 15:00:00",0.5,2.648,16.055,20,59.318,59.34283,-167.25667,-167.25267,"N-02",35,35,0,8.2,4.2,0
"236",1,79,1984,198402,"1984-07-02 06:00:00",0.5,2.815,13.334,20,60.327,60.3245,-168.66967,-168.72417,"Q-18",38,38,0,5.1,0.1,0
"237",1,80,1982,198203,"1982-06-27 20:00:00",0.5,2.519,15.466,20,59.67167,59.654,-167.305,-167.27667,"O-02",33,33,0,5.2,4.3,0
"238",1,80,1983,198303,"1983-07-02 17:00:00",0.5,2.871,16.055,20,59.65,59.675,-167.27867,-167.28233,"O-02",33,33,0,7.2,6.4,0
"239",1,80,1984,198402,"1984-07-02 09:00:00",0.5,2.871,14.332,20,59.99283,59.96783,-168.6565,-168.648,"P-18",40,40,0,6.8,0.2,0
"240",1,81,1982,198203,"1982-06-28 06:00:00",0.5,2.889,16.055,20,59.32117,59.29583,-167.26817,-167.274,"N-02",35,35,0,4.3,3.1,0
"241",1,81,1983,198303,"1983-07-03 08:00:00",0.5,2.797,16.065,20,60.33283,60.30983,-168.68367,-168.665,"Q-18",38,38,0,7.4,4.3,0
"242",1,81,1984,198402,"1984-07-02 11:00:00",0.5,2.834,14.332,20,59.68,59.65517,-168.62183,-168.61917,"O-18",42,42,0,6.7,0.1,0
"243",1,82,1982,198203,"1982-06-28 08:00:00",0.5,2.722,16.055,20,59.00933,58.98383,-167.24767,-167.24967,"M-02",42,42,0,3.8,3,0
"244",1,82,1983,198303,"1983-07-03 11:00:00",0.5,2.778,16.065,20,60.01467,59.9905,-168.65633,-168.65517,"P-18",40,40,0,6.3,3,0
"245",1,82,1984,198402,"1984-07-02 14:00:00",0.5,2.778,14.48,20,59.34533,59.32083,-168.575,-168.5685,"N-18",46,46,0,5.9,1.6,0
"246",1,83,1982,198203,"1982-06-28 12:00:00",0.5,2.759,16.389,20,58.678,58.654,-167.22717,-167.21867,"L-02",42,42,0,2.9,3.1,0
"247",1,83,1983,198303,"1983-07-03 13:00:00",0.5,2.926,16.055,20,59.6815,59.656,-168.61533,-168.61933,"O-18",40,40,0,7.8,3.7,0
"248",1,83,1984,198402,"1984-07-02 16:00:00",0.5,2.797,14.591,20,59.01233,58.98783,-168.54267,-168.538,"M-18",48,48,0,5.1,2.8,0
"249",1,84,1982,198203,"1982-06-28 15:00:00",0.5,2.759,16.44,20,58.35133,58.32833,-167.19083,-167.18133,"K-02",53,53,0,4.5,3,0
"250",1,84,1983,198303,"1983-07-03 16:00:00",0.5,2.926,16.055,20,59.34267,59.325,-168.54167,-168.57717,"N-18",44,44,0,9,3.7,0
"251",1,84,1984,198402,"1984-07-03 06:00:00",0.5,2.778,15.366,20,58.6735,58.64967,-168.506,-168.49267,"L-18",55,55,0,6.2,2.3,0
"252",1,85,1982,198203,"1982-06-29 06:00:00",0.5,2.741,16.722,31,57.9975,57.971,-167.16883,-167.17433,"J-02",68,68,0,5.1,1.3,0
"253",1,85,1983,198303,"1983-07-04 06:00:00",0.5,3.019,16.44,20,59.00283,58.99167,-168.51,-168.55633,"M-18",48,48,0,8.8,2.8,0
"254",1,85,1984,198402,"1984-07-03 09:00:00",0.5,2.797,15.603,41,58.3455,58.3225,-168.45483,-168.47133,"K-18",68,68,0,7.2,0.8,0
"255",1,86,1982,198203,"1982-06-29 08:00:00",0.5,2.667,16.695,31,57.67667,57.655,-167.14667,-167.155,"I-02",70,70,0,5.5,2.1,0
"256",1,86,1983,198303,"1983-07-04 09:00:00",0.5,2.741,16.404,20,58.67767,58.66483,-168.5095,-168.54783,"L-18",55,55,0,9,2.2,0
"257",1,86,1984,198402,"1984-07-03 12:00:00",0.5,2.704,16.389,42,58.008,57.98683,-168.417,-168.437,"J-18",73,73,0,7.4,0.3,0
"258",1,87,1982,198203,"1982-06-29 12:00:00",0.5,2.63,16.722,31,57.34333,57.32333,-167.135,-167.13167,"H-02",73,73,0,6.1,2.5,0
"259",1,87,1983,198303,"1983-07-04 12:00:00",0.5,2.834,16.684,41,58.34217,58.327,-168.45417,-168.4605,"K-18",68,68,0,9.2,1.4,0
"260",1,87,1984,198402,"1984-07-03 15:00:00",0.5,2.741,16.389,42,57.83717,57.81733,-168.66667,-168.691,"JI1918",73,73,0,7.2,0.1,0
"261",1,88,1982,198203,"1982-06-29 15:00:00",0.5,2.574,16.753,31,57.00833,56.985,-167.08167,-167.09,"G-02",77,77,0,6.5,3,0
"262",1,88,1983,198303,"1983-07-04 15:00:00",0.5,2.889,16.684,42,58.008,57.99417,-168.4075,-168.44683,"J-18",71,71,0,10.2,1.7,0
"263",1,88,1984,198402,"1984-07-03 18:00:00",0.5,2.759,16.389,42,57.68467,57.66983,-168.379,-168.41467,"I-18",73,73,0,7.1,0.5,0
"264",1,89,1982,198203,"1982-06-29 18:00:00",0.5,2.722,16.941,31,56.66333,56.63833,-167.07667,-167.07667,"F-02",99,99,0,6.6,2.5,0
"265",1,89,1983,198303,"1983-07-04 17:00:00",0.5,2.889,16.695,42,57.84433,57.82783,-168.6405,-168.67683,"JI1918",73,73,0,10.2,2.5,0
"266",1,89,1984,198402,"1984-07-04 06:00:00",0.5,2.722,16.055,42,57.50133,57.49433,-168.63483,-168.67717,"IH1918",73,73,0,7.5,1.7,0
"267",1,90,1982,198203,"1982-06-30 06:00:00",0.5,2.611,16.722,42,57.83583,57.82417,-168.68383,-168.64633,"JI1918",73,73,0,6,2.3,0
"268",1,90,1983,198303,"1983-07-05 06:00:00",0.5,2.908,16.722,42,57.67233,57.65833,-168.41883,-168.37917,"I-18",73,73,0,9.6,3,0
"269",1,90,1984,198402,"1984-07-04 09:00:00",0.5,2.834,16.454,32,57.33683,57.3235,-168.36,-168.39867,"H-18",77,77,0,7.5,1.4,0.64335386718723
"270",1,91,1982,198203,"1982-06-30 08:00:00",0.5,2.667,16.743,42,57.66867,57.64917,-168.41833,-168.395,"I-18",73,73,0,6.3,2.5,0
"271",1,91,1983,198303,"1983-07-05 09:00:00",0.5,2.759,16.695,42,57.51383,57.49233,-168.65867,-168.63283,"IH1918",73,73,0,9.6,3.2,0
"272",1,91,1984,198402,"1984-07-04 12:00:00",0.5,2.815,16.454,32,57.1785,57.15883,-168.61533,-168.64217,"HG1918",80,80,0,7.4,1.5,3.09222711536211
"273",1,92,1982,198203,"1982-06-30 10:00:00",0.5,2.871,16.732,42,57.50883,57.493,-168.641,-168.67783,"IH1918",73,73,0,6.4,3.1,0
"274",1,92,1983,198303,"1983-07-05 16:00:00",0.5,2.778,16.722,32,57.35183,57.33283,-168.36933,-168.34067,"H-18",77,77,0,9.6,3.1,8.53099236014394
"275",1,92,1984,198402,"1984-07-04 14:00:00",0.5,2.871,16.542,32,57.0095,56.9945,-168.31567,-168.35317,"G-18",84,84,0,7.8,1.2,0
"276",1,93,1982,198203,"1982-06-30 12:00:00",0.5,2.759,16.732,32,57.34217,57.328,-168.38783,-168.35167,"H-18",77,77,0,7.3,3.4,0
"277",1,93,1983,198303,"1983-07-05 18:00:00",0.5,2.889,16.722,32,57.17883,57.1565,-168.6415,-168.61683,"HG1918",79,79,0,9.6,2.8,1.44897962647706
"278",1,93,1984,198402,"1984-07-04 17:00:00",0.5,2.778,16.848,32,56.83583,56.81717,-168.6015,-168.63183,"GF1918",101,101,0,7.8,2.6,5.76876926768936
"279",1,94,1982,198203,"1982-06-30 15:00:00",0.5,2.611,16.758,32,57.17667,57.16167,-168.62167,-168.65667,"HG1918",79,79,0,8.9,3.4,0
"280",1,94,1984,198402,"1984-07-05 09:00:00",0.5,2.759,16.933,50,56.667,56.64983,-168.2905,-168.32283,"F-18",110,110,0,7.9,2.6,11.2528924940941
"281",1,95,1982,198203,"1982-06-30 18:00:00",0.5,2.685,16.722,32,57.01283,56.99017,-168.34083,-168.3285,"G-18",73,73,0,6.6,3.1,4.67720909596899
"282",1,95,1983,198303,"1983-07-06 07:00:00",0.5,2.834,16.722,32,56.99333,57.01183,-168.29667,-168.32433,"G-18",84,84,0,9.3,2.6,0
"283",1,95,1984,198402,"1984-07-05 13:00:00",0.5,2.704,17.332,50,56.33567,56.31783,-168.2415,-168.27033,"E-18",159,159,0,8.3,4.1,94.140641471945
"284",1,96,1982,198203,"1982-07-01 07:00:00",0.5,2.408,16.933,32,56.85233,56.83917,-168.64883,-168.67717,"GF1918",97,97,0,6.4,2.8,0
"285",1,96,1983,198303,"1983-07-06 10:00:00",0.5,2.778,16.945,32,56.8455,56.824,-168.61833,-168.63817,"GF1918",99,99,0,9.2,2.5,0
"286",1,96,1984,198402,"1984-07-06 09:00:00",0.5,2.759,16.065,32,56.6415,56.643,-169.462,-169.50683,"F-20",73,73,0,6.7,4.5,2.5732281664738
"287",1,97,1982,198203,"1982-07-01 09:00:00",0.5,2.463,17.106,50,56.66,56.64667,-168.31667,-168.28167,"F-18",110,110,0,6.4,2.7,0
"288",1,97,1983,198303,"1983-07-06 13:00:00",0.5,2.537,17.071,50,56.67267,56.65283,-168.297,-168.27783,"F-18",110,110,0,9.4,3.1,10.8027377891303
"289",1,97,1984,198402,"1984-07-06 14:00:00",0.5,2.759,17.225,50,56.36717,56.36567,-169.46833,-169.512,"E-20",137,137,0,7.7,4.1,17.2763834741445
"290",1,98,1982,198203,"1982-07-01 12:00:00",0.5,2.778,17.317,50,56.345,56.31833,-168.26333,-168.25833,"E-18",155,155,0,6.5,4,22.2422582702017
"291",1,98,1983,198303,"1983-07-06 16:00:00",0.5,2.852,17.225,50,56.34033,56.316,-168.23517,-168.2485,"E-18",154,154,0,9.6,4,51.1166834700138
"292",1,98,1984,198402,"1984-07-07 06:00:00",0.5,2.815,16.055,42,56.81617,56.81783,-169.87517,-169.92033,"GF2120",77,77,0,6.8,3.4,1.84325938033761
"293",1,99,1982,198203,"1982-07-01 16:00:00",0.5,2.722,17.317,50,56.01167,55.99167,-168.235,-168.22167,"D-18",154,154,0,6.2,4.1,7.63733292962958
"294",1,99,1983,198303,"1983-07-07 06:00:00",0.5,2.926,17.225,50,56.01383,55.98833,-168.21517,-168.21983,"D-18",154,154,0,8.1,4.1,12.0075591773705
"295",1,99,1984,198402,"1984-07-07 09:00:00",0.5,2.667,15.497,42,56.98517,57.00133,-169.57867,-169.54767,"G-20",64,64,0,7.2,1.4,0
"296",1,100,1982,198203,"1982-07-01 19:00:00",0.5,2.593,17.23,50,55.67867,55.65667,-168.196,-168.18483,"C-18",141,141,0,6.4,3.9,10.5198625076353
"297",1,100,1983,198303,"1983-07-07 09:00:00",0.5,2.759,17.212,50,55.677,55.65533,-168.18967,-168.169,"C-18",139,139,0,8.2,4.2,6.99125343655905
"298",1,100,1984,198402,"1984-07-07 11:00:00",0.5,2.834,14.935,42,57.15,57.174,-169.89683,-169.88383,"HG2120",49,49,0,6.1,4.5,0
"299",1,101,1984,198402,"1984-07-07 13:00:00",0.5,2.815,15.688,42,57.32833,57.34733,-169.619,-169.58767,"H-20",66,66,0,7.7,1,1.92474387320059
"300",1,102,1982,198203,"1982-07-02 09:00:00",0.5,2.778,16.743,32,56.66033,56.663,-169.5015,-169.50433,"F-20",80,80,0,5.1,4.6,4.51495863846391
"301",1,102,1983,198303,"1983-07-07 18:00:00",0.25,1.389,17.084,50,56.36367,56.3635,-169.49967,-169.48017,"E-20",137,137,0,11,3.9,23.5563424886206
"302",1,102,1984,198402,"1984-07-07 16:00:00",0.5,2.685,15.992,42,57.5015,57.51017,-169.97217,-170.0135,"IH2120",71,71,0,7.2,1.3,0.465782239350588
"303",1,103,1984,198402,"1984-07-08 06:00:00",0.5,2.685,16.055,42,57.66183,57.67417,-169.63983,-169.67717,"I-20",73,73,0,6.8,0,0
"304",1,104,1982,198203,"1982-07-02 13:00:00",0.5,2.63,16.732,42,56.842,56.8355,-169.92817,-169.88833,"GF2120",73,73,0,5.8,4.5,4.77216762761458
"305",1,104,1983,198303,"1983-07-08 08:00:00",0.17,0.907,16.695,32,56.67283,56.67617,-169.50567,-169.49233,"F-20",80,80,0,7.1,4.9,41.5872771346966
"306",1,104,1984,198402,"1984-07-08 09:00:00",0.5,2.63,16.065,42,57.8255,57.82183,-170.01417,-170.05867,"JI2120",75,75,0,6.6,1.2,0
"307",1,105,1983,198303,"1983-07-08 11:00:00",0.5,2.815,16.695,42,56.83183,56.84617,-169.87767,-169.91967,"GF2120",75,75,0,8.4,4.2,16.0390450502943
"308",1,105,1984,198402,"1984-07-08 12:00:00",0.5,2.815,15.97,42,57.9985,57.99583,-169.688,-169.73483,"J-20",73,73,0,6.6,0,0
"309",1,106,1982,198203,"1982-07-02 17:00:00",0.5,2.574,16.722,42,57.015,57.01033,-169.52283,-169.56283,"G-20",64,64,0,5.6,3.8,0
"310",1,106,1983,198303,"1983-07-08 13:00:00",0.5,2.815,16.44,42,56.98883,57.0115,-169.57517,-169.55983,"G-20",62,62,0,8.4,3.5,6.37443656463246
"311",1,106,1984,198402,"1984-07-08 15:00:00",0.5,2.778,16.055,41,58.33417,58.341,-169.71417,-169.75817,"K-20",71,71,0,6.7,0.2,0
"312",1,107,1982,198203,"1982-07-03 08:00:00",0.5,2.648,16.055,42,57.142,57.152,-169.90583,-169.871,"HG2120",46,46,0,4.6,4.4,0
"313",1,107,1983,198303,"1983-07-08 15:00:00",0.5,2.574,16.404,42,57.16717,57.189,-169.85733,-169.86967,"HG2120",51,51,0,7,4.5,0
"314",1,107,1984,198402,"1984-07-08 18:00:00",0.5,2.759,15.702,41,58.668,58.67117,-169.77783,-169.824,"L-20",70,70,0,6.9,0.3,0
"315",1,108,1982,198203,"1982-07-03 11:00:00",0.5,2.926,16.44,42,57.31667,57.32833,-169.60833,-169.565,"H-20",62,62,0,4.3,2.2,0
"316",1,108,1983,198303,"1983-07-09 10:00:00",0.5,2.759,16.454,42,57.32533,57.344,-169.61567,-169.59683,"H-20",64,64,0,8.6,2.7,13.1689657666443
"317",1,108,1984,198402,"1984-07-09 06:00:00",0.5,2.797,15.702,41,59.00167,58.99567,-169.83283,-169.878,"M-20",66,66,0,5.5,0.5,0
"318",1,109,1982,198203,"1982-07-03 14:00:00",0.5,2.797,16.695,42,57.48983,57.51533,-169.97567,-169.96967,"IH2120",77,77,0,5.8,2.6,0
"319",1,109,1983,198303,"1983-07-09 13:00:00",0.5,2.908,16.684,42,57.48483,57.5075,-169.99267,-170.01683,"IH2120",70,70,0,9.5,3.2,0
"320",1,109,1984,198402,"1984-07-09 10:00:00",0.5,2.778,15.992,41,59.32867,59.34267,-169.88983,-169.92717,"N-20",64,64,0,6,0.7,0
"321",1,110,1982,198203,"1982-07-03 16:00:00",0.5,2.834,16.722,42,57.66583,57.67967,-169.67833,-169.63817,"I-20",73,73,0,4.9,2.9,0
"322",1,110,1983,198303,"1983-07-09 15:00:00",0.5,2.834,16.722,42,57.65467,57.68017,-169.67883,-169.68733,"I-20",73,73,0,9.7,3.1,7.59651563021073
"323",1,110,1984,198402,"1984-07-09 13:00:00",0.5,2.815,15.349,41,59.66083,59.67667,-169.92417,-169.96317,"O-20",59,59,0,6.7,-0.4,0
"324",1,111,1982,198203,"1982-07-03 19:00:00",0.5,2.574,16.722,42,57.83583,57.83267,-169.9935,-170.03283,"JI2120",75,75,0,5.8,1.3,0
"325",1,111,1983,198303,"1983-07-09 18:00:00",0.5,2.648,16.722,42,57.82783,57.83783,-169.99333,-170.03067,"JI2120",75,75,0,9.7,1.7,0
